FVC file = csiem_100_A_20130101_20130601_WQ_009.fvc, Simulation Execution: 04/05/2023 10:24:39
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.11570981077998E+03,-0.32119534541673E+02, -0.4003954E+01,           6,  0.9892175E+04,        5557
, 0.11570978422637E+03,-0.32120474610682E+02, -0.3553592E+01,           6,  0.2065516E+05,        5558
, 0.11571010637760E+03,-0.32121709594699E+02, -0.3750834E+01,           6,  0.2091036E+05,        5559
, 0.11571042879942E+03,-0.32122945447269E+02, -0.4228794E+01,           6,  0.2116377E+05,        5560
, 0.11570815972147E+03,-0.32120325361423E+02, -0.3827884E+01,           6,  0.2111369E+05,        5561
, 0.11573190942593E+03,-0.32127659935317E+02, -0.5158134E+01,           6,  0.4061684E+05,        5562
, 0.11573406392417E+03,-0.32128037277538E+02, -0.4739695E+01,           6,  0.4235562E+05,        5563
, 0.11573625947330E+03,-0.32128395395934E+02, -0.4292170E+01,           6,  0.3746996E+05,        5564
, 0.11572861503647E+03,-0.32129847731820E+02, -0.3589892E+01,           6,  0.5405897E+05,        5565
, 0.11571764844801E+03,-0.32126660141088E+02, -0.6816100E+01,           6,  0.8688092E+04,        5566
, 0.11571885354494E+03,-0.32126954203097E+02, -0.4892004E+01,           6,  0.2526809E+05,        5567
, 0.11571990211152E+03,-0.32127797574316E+02, -0.4397878E+01,           6,  0.1582477E+05,        5568
, 0.11571942669737E+03,-0.32129031079171E+02, -0.7293317E+01,           6,  0.2430344E+05,        5569
, 0.11572088816196E+03,-0.32129815834851E+02, -0.4978707E+01,           6,  0.3176411E+05,        5570
, 0.11571578059460E+03,-0.32125300751314E+02, -0.8357467E+01,           6,  0.1458166E+05,        5571
, 0.11571603466067E+03,-0.32126373824469E+02, -0.1041732E+02,           6,  0.1369398E+05,        5572
, 0.11571627239594E+03,-0.32127402962988E+02, -0.1278556E+02,           6,  0.1325333E+05,        5573
, 0.11571719511278E+03,-0.32127253140234E+02, -0.1000489E+02,           6,  0.5424979E+04,        5574
, 0.11571459688062E+03,-0.32125628812171E+02, -0.1117516E+02,           6,  0.1500843E+05,        5575
, 0.11572182211391E+03,-0.32130837074637E+02, -0.4119712E+01,           6,  0.1751464E+05,        5576
, 0.11572324608662E+03,-0.32131364153312E+02, -0.3994909E+01,           6,  0.4481988E+05,        5577
, 0.11572499281316E+03,-0.32132494784502E+02, -0.3858131E+01,           6,  0.4527268E+05,        5578
, 0.11572761567270E+03,-0.32131798182380E+02, -0.3400200E+01,           6,  0.5743359E+05,        5579
, 0.11572666956152E+03,-0.32133792514798E+02, -0.3554065E+01,           6,  0.4609449E+05,        5580
, 0.11573142965348E+03,-0.32129495253728E+02, -0.3976265E+01,           6,  0.5198417E+05,        5581
, 0.11573060494189E+03,-0.32131572213693E+02, -0.3111465E+01,           6,  0.6527560E+05,        5582
, 0.11573837556243E+03,-0.32128962835773E+02, -0.3784506E+01,           6,  0.4700828E+05,        5583
, 0.11574058394520E+03,-0.32125488009979E+02, -0.9628065E+01,           6,  0.4294220E+05,        5584
, 0.11574274803374E+03,-0.32125876361027E+02, -0.9178411E+01,           6,  0.4494595E+05,        5585
, 0.11574495944134E+03,-0.32126243971335E+02, -0.1022232E+02,           6,  0.4726979E+05,        5586
, 0.11574033700342E+03,-0.32127378252301E+02, -0.7097289E+01,           6,  0.4428084E+05,        5587
, 0.11574783081899E+03,-0.32124542620942E+02, -0.9151088E+01,           6,  0.4581391E+05,        5588
, 0.11574721410410E+03,-0.32126506630626E+02, -0.1076854E+02,           6,  0.4912446E+05,        5589
, 0.11575004100711E+03,-0.32124596675285E+02, -0.1005550E+02,           6,  0.4542593E+05,        5590
, 0.11574058866735E+03,-0.32129429840857E+02, -0.3484541E+01,           6,  0.4896591E+05,        5591
, 0.11568823566486E+03,-0.32105375480453E+02, -0.1195756E+02,           6,  0.2534960E+05,        5592
, 0.11569281937367E+03,-0.32108413297909E+02, -0.1542334E+02,           6,  0.1675618E+05,        5593
, 0.11569173906788E+03,-0.32108822132783E+02, -0.1525501E+02,           6,  0.2017673E+05,        5594
, 0.11569589144698E+03,-0.32107903773853E+02, -0.1538151E+02,           6,  0.4442195E+04,        5595
, 0.11569572111368E+03,-0.32108457507162E+02, -0.1550237E+02,           6,  0.4939896E+04,        5596
, 0.11569611578051E+03,-0.32108904873798E+02, -0.1552181E+02,           6,  0.4495893E+04,        5597
, 0.11569500720646E+03,-0.32108787502299E+02, -0.1542196E+02,           6,  0.1136094E+05,        5598
, 0.11569407544348E+03,-0.32109318673532E+02, -0.1525453E+02,           6,  0.1468772E+05,        5599
, 0.11569320944594E+03,-0.32109496474333E+02, -0.1520101E+02,           6,  0.8083229E+04,        5600
, 0.11569003444577E+03,-0.32106084941601E+02, -0.1516739E+02,           6,  0.1117337E+05,        5601
, 0.11568924576408E+03,-0.32106861515327E+02, -0.1528194E+02,           6,  0.2742062E+05,        5602
, 0.11569012294859E+03,-0.32108236981293E+02, -0.1534012E+02,           6,  0.2454004E+05,        5603
, 0.11569079811364E+03,-0.32109305241337E+02, -0.1508602E+02,           6,  0.1043151E+05,        5604
, 0.11568618178063E+03,-0.32104850775694E+02, -0.8211677E+01,           6,  0.9525951E+04,        5605
, 0.11568687980190E+03,-0.32105826670989E+02, -0.1085288E+02,           6,  0.2672329E+05,        5606
, 0.11568515711297E+03,-0.32104698208345E+02, -0.7993722E+01,           6,  0.8223450E+04,        5607
, 0.11568304432609E+03,-0.32104729797798E+02, -0.7873924E+01,           6,  0.2177526E+05,        5608
, 0.11568459727811E+03,-0.32105548410972E+02, -0.8127304E+01,           6,  0.2330364E+05,        5609
, 0.11566559156549E+03,-0.31959396642039E+02, -0.2152169E+02,           9,  0.1481642E+06,        5610
, 0.11566128807008E+03,-0.31959405807213E+02, -0.2171065E+02,           9,  0.2033422E+06,        5611
, 0.11565743878651E+03,-0.31959410429509E+02, -0.2210746E+02,           9,  0.1087545E+06,        5612
, 0.11565632678484E+03,-0.31962160494592E+02, -0.2199681E+02,           9,  0.1270552E+06,        5613
, 0.11565314578333E+03,-0.31962882101205E+02, -0.2269611E+02,           9,  0.1472735E+06,        5614
, 0.11565200811745E+03,-0.31966061367184E+02, -0.2271657E+02,           9,  0.1677403E+06,        5615
, 0.11564754028401E+03,-0.31967851383850E+02, -0.2300753E+02,           9,  0.3791151E+06,        5616
, 0.11564164778197E+03,-0.31969630049109E+02, -0.2292465E+02,           9,  0.3626104E+06,        5617
, 0.11563543851322E+03,-0.31970799089734E+02, -0.2267914E+02,           9,  0.3610717E+06,        5618
, 0.11562921772887E+03,-0.31971903736643E+02, -0.2250988E+02,           9,  0.3692358E+06,        5619
, 0.11563362877512E+03,-0.31988415064053E+02, -0.1907703E+02,           6,  0.1431526E+06,        5620
, 0.11562845679507E+03,-0.31983243455632E+02, -0.2092222E+02,           9,  0.3615562E+06,        5621
, 0.11562911385406E+03,-0.31988442894023E+02, -0.1952903E+02,           6,  0.3095271E+06,        5622
, 0.11562588452947E+03,-0.31977914324200E+02, -0.2145916E+02,           9,  0.3679045E+06,        5623
, 0.11562455678788E+03,-0.31973316135290E+02, -0.2242411E+02,           9,  0.1801252E+06,        5624
, 0.11566544505488E+03,-0.31955407008263E+02, -0.2128626E+02,           9,  0.2190651E+06,        5625
, 0.11574990060136E+03,-0.31951645974366E+02, -0.8618091E+01,           6,  0.1221898E+06,        5626
, 0.11575301302618E+03,-0.31950890085814E+02, -0.2807572E+01,           6,  0.1177714E+06,        5627
, 0.11574011951276E+03,-0.31951185117559E+02, -0.1149059E+02,           6,  0.1394351E+06,        5628
, 0.11573673057656E+03,-0.31951304252658E+02, -0.1198966E+02,           6,  0.1457858E+06,        5629
, 0.11574341490398E+03,-0.31949845201575E+02, -0.1076281E+02,           6,  0.1340220E+06,        5630
, 0.11574666235537E+03,-0.31948801728042E+02, -0.1004162E+02,           6,  0.1283994E+06,        5631
, 0.11574985236657E+03,-0.31947942928679E+02, -0.8714732E+01,           6,  0.1231709E+06,        5632
, 0.11572179211043E+03,-0.31943860727937E+02, -0.1446508E+02,           6,  0.9548134E+05,        5633
, 0.11571960459027E+03,-0.31940963294181E+02, -0.1496190E+02,           6,  0.2129916E+06,        5634
, 0.11572444477874E+03,-0.31943983022100E+02, -0.1403932E+02,           6,  0.7720648E+05,        5635
, 0.11572919196894E+03,-0.31945810230892E+02, -0.1182934E+02,           6,  0.1615603E+06,        5636
, 0.11572919934823E+03,-0.31942039919446E+02, -0.1260609E+02,           6,  0.1455935E+06,        5637
, 0.11572556753047E+03,-0.31941093149140E+02, -0.1400112E+02,           6,  0.1533366E+06,        5638
, 0.11571736054270E+03,-0.31936814968681E+02, -0.1608855E+02,           6,  0.2193841E+06,        5639
, 0.11571391711400E+03,-0.31937684224605E+02, -0.1692971E+02,           6,  0.1046645E+06,        5640
, 0.11571050568243E+03,-0.31936253312197E+02, -0.1791766E+02,           6,  0.2420502E+06,        5641
, 0.11570568934871E+03,-0.31935545080388E+02, -0.1819392E+02,           6,  0.2469436E+06,        5642
, 0.11573291268759E+03,-0.31946162182177E+02, -0.1070496E+02,           6,  0.1643660E+06,        5643
, 0.11573657329867E+03,-0.31947224769975E+02, -0.1111174E+02,           6,  0.1490168E+06,        5644
, 0.11570183178174E+03,-0.31934885463835E+02, -0.1813475E+02,           6,  0.1282058E+06,        5645
, 0.11570128844628E+03,-0.31931848997466E+02, -0.1728652E+02,           6,  0.1357857E+06,        5646
, 0.11569725613895E+03,-0.31931212105803E+02, -0.1769592E+02,           6,  0.2838074E+06,        5647
, 0.11569033676456E+03,-0.31936385156681E+02, -0.1835874E+02,           6,  0.2660494E+06,        5648
, 0.11569223632868E+03,-0.31931146789111E+02, -0.1782237E+02,           6,  0.2820003E+06,        5649
, 0.11567100079834E+03,-0.31939951014195E+02, -0.2272429E+02,           9,  0.3466441E+06,        5650
, 0.11566315445410E+03,-0.31944919047570E+02, -0.2383691E+02,           9,  0.3091628E+06,        5651
, 0.11566129661903E+03,-0.31950185746693E+02, -0.2324371E+02,           9,  0.2548439E+06,        5652
, 0.11566539799519E+03,-0.31939366991180E+02, -0.2451465E+02,           9,  0.3425803E+06,        5653
, 0.11566082218189E+03,-0.31955119394968E+02, -0.2269317E+02,           9,  0.2223170E+06,        5654
, 0.11568522022670E+03,-0.31935119350973E+02, -0.1900368E+02,           6,  0.3188490E+06,        5655
, 0.11567962938054E+03,-0.31934431762545E+02, -0.2061899E+02,           9,  0.3602306E+06,        5656
, 0.11567361397367E+03,-0.31934326487103E+02, -0.2273910E+02,           9,  0.3611236E+06,        5657
, 0.11564012511575E+03,-0.32038654745159E+02, -0.8660311E+01,           6,  0.2249516E+05,        5658
, 0.11563927244906E+03,-0.32039653078270E+02, -0.8859431E+01,           6,  0.2262787E+05,        5659
, 0.11563921747307E+03,-0.32037315910334E+02, -0.8455789E+01,           6,  0.4356750E+05,        5660
, 0.11563743673850E+03,-0.32044409605484E+02, -0.9106007E+01,           6,  0.4138195E+05,        5661
, 0.11563745813336E+03,-0.32042040315037E+02, -0.9668604E+01,           6,  0.4550387E+05,        5662
, 0.11563761596974E+03,-0.32039799591959E+02, -0.9200051E+01,           6,  0.4628070E+05,        5663
, 0.11563560278386E+03,-0.32046821410255E+02, -0.8228350E+01,           6,  0.1751693E+05,        5664
, 0.11563548287165E+03,-0.32044482489815E+02, -0.9314627E+01,           6,  0.4535739E+05,        5665
, 0.11563492644860E+03,-0.32045918045378E+02, -0.8606821E+01,           6,  0.1927701E+05,        5666
, 0.11564086594476E+03,-0.32033148307777E+02, -0.9432451E+01,           6,  0.4182325E+05,        5667
, 0.11563859038125E+03,-0.32035573457433E+02, -0.8665609E+01,           6,  0.4108468E+05,        5668
, 0.11563877354644E+03,-0.32033622334982E+02, -0.9276976E+01,           6,  0.4188904E+05,        5669
, 0.11563094244961E+03,-0.32062049077792E+02, -0.5868090E+01,           6,  0.2459255E+05,        5670
, 0.11563145611429E+03,-0.32063322378382E+02, -0.6411649E+01,           6,  0.2543057E+05,        5671
, 0.11562928411569E+03,-0.32060398978099E+02, -0.6479481E+01,           6,  0.2295759E+05,        5672
, 0.11562964278146E+03,-0.32061706044829E+02, -0.6247100E+01,           6,  0.2675018E+05,        5673
, 0.11563251609104E+03,-0.32056341766896E+02, -0.6021119E+01,           6,  0.5390485E+05,        5674
, 0.11563051479051E+03,-0.32057878847578E+02, -0.5185651E+01,           6,  0.2857182E+05,        5675
, 0.11562901929383E+03,-0.32057221786850E+02, -0.5903908E+01,           6,  0.5994378E+05,        5676
, 0.11562779578141E+03,-0.32058726144082E+02, -0.6675534E+01,           6,  0.2014187E+05,        5677
, 0.11562806844843E+03,-0.32059979710643E+02, -0.5960361E+01,           6,  0.2100026E+05,        5678
, 0.11563362370168E+03,-0.32046864034637E+02, -0.8406725E+01,           6,  0.3680543E+05,        5679
, 0.11563252049722E+03,-0.32048614662281E+02, -0.8117609E+01,           6,  0.4384062E+05,        5680
, 0.11563122306361E+03,-0.32050059345695E+02, -0.8126171E+01,           6,  0.4287785E+05,        5681
, 0.11562973320878E+03,-0.32051257889885E+02, -0.8329695E+01,           6,  0.3701384E+05,        5682
, 0.11563095565952E+03,-0.32055237180822E+02, -0.5860915E+01,           6,  0.5431443E+05,        5683
, 0.11562955165132E+03,-0.32053906578171E+02, -0.6630667E+01,           6,  0.5055223E+05,        5684
, 0.11562815504467E+03,-0.32052566286509E+02, -0.8082200E+01,           6,  0.4626198E+05,        5685
, 0.11563889500043E+03,-0.32023227441391E+02, -0.9626058E+01,           6,  0.5635026E+05,        5686
, 0.11563827713586E+03,-0.32025610197790E+02, -0.9698990E+01,           6,  0.5408370E+05,        5687
, 0.11563669956375E+03,-0.32019030758137E+02, -0.9091049E+01,           6,  0.6532535E+05,        5688
, 0.11563717832368E+03,-0.32021305302630E+02, -0.9379103E+01,           6,  0.6148186E+05,        5689
, 0.11563648711649E+03,-0.32023779970473E+02, -0.9651181E+01,           6,  0.5886917E+05,        5690
, 0.11563772820259E+03,-0.32027881571164E+02, -0.9791604E+01,           6,  0.5127775E+05,        5691
, 0.11563725893498E+03,-0.32030046028693E+02, -0.9702984E+01,           6,  0.4814864E+05,        5692
, 0.11563690103599E+03,-0.32032115052612E+02, -0.9439432E+01,           6,  0.4475001E+05,        5693
, 0.11563667965697E+03,-0.32034096915689E+02, -0.9181812E+01,           6,  0.4194150E+05,        5694
, 0.11563024874099E+03,-0.32064612660590E+02, -0.8137353E+01,           6,  0.5793045E+05,        5695
, 0.11563155045042E+03,-0.32065840677721E+02, -0.8869967E+01,           6,  0.2355351E+05,        5696
, 0.11563503567229E+03,-0.32016945484960E+02, -0.8746951E+01,           6,  0.6775035E+05,        5697
, 0.11563441735077E+03,-0.32014420513180E+02, -0.8538252E+01,           6,  0.8194018E+05,        5698
, 0.11563867084972E+03,-0.32082976583749E+02, -0.6409102E+01,           6,  0.5668373E+05,        5699
, 0.11563573820684E+03,-0.32080153576727E+02, -0.9756878E+01,           6,  0.6048613E+05,        5700
, 0.11563599338257E+03,-0.32082226904608E+02, -0.7706812E+01,           6,  0.5832931E+05,        5701
, 0.11563622948345E+03,-0.32084301374071E+02, -0.6782777E+01,           6,  0.5632481E+05,        5702
, 0.11562961644863E+03,-0.32071752610650E+02, -0.8172718E+01,           6,  0.2157266E+05,        5703
, 0.11562883612187E+03,-0.32072961080335E+02, -0.9729461E+01,           6,  0.2590468E+05,        5704
, 0.11562946263036E+03,-0.32074349332113E+02, -0.9736465E+01,           6,  0.6765489E+05,        5705
, 0.11563044174421E+03,-0.32076285914606E+02, -0.1031482E+02,           6,  0.6337525E+05,        5706
, 0.11563142903653E+03,-0.32078127598591E+02, -0.9699998E+01,           6,  0.7095009E+05,        5707
, 0.11562862066858E+03,-0.32070297233929E+02, -0.8461501E+01,           6,  0.4901044E+05,        5708
, 0.11563236103213E+03,-0.32079984272400E+02, -0.9553934E+01,           6,  0.7561472E+05,        5709
, 0.11562879113055E+03,-0.32066439363620E+02, -0.8244008E+01,           6,  0.5519627E+05,        5710
, 0.11562744095354E+03,-0.32068370168436E+02, -0.8882484E+01,           6,  0.5160008E+05,        5711
, 0.11563298254753E+03,-0.32081956574664E+02, -0.1031356E+02,           6,  0.7066522E+05,        5712
, 0.11563440378061E+03,-0.32001447019521E+02, -0.1066366E+02,           6,  0.7595955E+05,        5713
, 0.11563428904975E+03,-0.32004441032686E+02, -0.9468982E+01,           6,  0.1338709E+06,        5714
, 0.11563034383007E+03,-0.31997605998566E+02, -0.1332598E+02,           6,  0.1850830E+06,        5715
, 0.11563128599755E+03,-0.32001337169207E+02, -0.1053880E+02,           6,  0.1614585E+06,        5716
, 0.11563402544986E+03,-0.32007304751101E+02, -0.8741863E+01,           6,  0.5982135E+05,        5717
, 0.11562869629234E+03,-0.31993361450303E+02, -0.1677855E+02,           6,  0.2476109E+06,        5718
, 0.11563245244868E+03,-0.32008652616752E+02, -0.8567167E+01,           6,  0.5617808E+05,        5719
, 0.11563121744775E+03,-0.32012031450457E+02, -0.8628590E+01,           6,  0.5583062E+05,        5720
, 0.11563160136062E+03,-0.32014445784345E+02, -0.8541111E+01,           6,  0.9119200E+05,        5721
, 0.11562979288626E+03,-0.32008506496025E+02, -0.8415121E+01,           6,  0.1201877E+06,        5722
, 0.11562938411612E+03,-0.32011220483468E+02, -0.8512000E+01,           6,  0.5310795E+05,        5723
, 0.11564810838925E+03,-0.32088375514504E+02, -0.1063871E+02,           6,  0.4653287E+05,        5724
, 0.11564629405634E+03,-0.32089236042346E+02, -0.1248323E+02,           6,  0.4333422E+05,        5725
, 0.11564446622374E+03,-0.32089561227651E+02, -0.1319860E+02,           6,  0.4087309E+05,        5726
, 0.11564203162249E+03,-0.32087948711474E+02, -0.8849337E+01,           6,  0.5695123E+05,        5727
, 0.11564226001241E+03,-0.32090028400321E+02, -0.9461304E+01,           6,  0.5770466E+05,        5728
, 0.11563895572584E+03,-0.32085049482299E+02, -0.5785521E+01,           6,  0.6130225E+05,        5729
, 0.11563918614083E+03,-0.32087126556055E+02, -0.5607010E+01,           6,  0.6371420E+05,        5730
, 0.11563938782283E+03,-0.32089218809042E+02, -0.5945118E+01,           6,  0.6472878E+05,        5731
, 0.11566698784502E+03,-0.32097151100504E+02, -0.8466542E+01,           6,  0.4371870E+05,        5732
, 0.11566872811071E+03,-0.32098101343369E+02, -0.8643305E+01,           6,  0.2098993E+05,        5733
, 0.11566471562016E+03,-0.32096320603569E+02, -0.8217803E+01,           6,  0.4194597E+05,        5734
, 0.11567096001683E+03,-0.32099788881979E+02, -0.8479196E+01,           6,  0.4130203E+05,        5735
, 0.11567204711014E+03,-0.32099171176093E+02, -0.8499307E+01,           6,  0.1521980E+05,        5736
, 0.11566801998935E+03,-0.32099435465372E+02, -0.8749781E+01,           6,  0.4722354E+05,        5737
, 0.11566969044535E+03,-0.32100384510063E+02, -0.8514781E+01,           6,  0.2284237E+05,        5738
, 0.11567327277965E+03,-0.32099869444226E+02, -0.8317632E+01,           6,  0.1403403E+05,        5739
, 0.11567338475148E+03,-0.32101070900918E+02, -0.8338780E+01,           6,  0.3706979E+05,        5740
, 0.11567548172993E+03,-0.32101393733077E+02, -0.8282388E+01,           6,  0.2664358E+05,        5741
, 0.11566145060623E+03,-0.32096388145663E+02, -0.9070450E+01,           6,  0.5670623E+05,        5742
, 0.11566355764598E+03,-0.32097793749973E+02, -0.8783664E+01,           6,  0.4627244E+05,        5743
, 0.11567743371028E+03,-0.32102426503955E+02, -0.8345684E+01,           6,  0.2468392E+05,        5744
, 0.11565821466583E+03,-0.32095993023940E+02, -0.9544373E+01,           6,  0.5872220E+05,        5745
, 0.11565979228842E+03,-0.32097877373117E+02, -0.9683239E+01,           6,  0.5900216E+05,        5746
, 0.11567937857218E+03,-0.32103356316827E+02, -0.8151296E+01,           6,  0.2374656E+05,        5747
, 0.11565461611602E+03,-0.32093787044036E+02, -0.8960826E+01,           6,  0.2686583E+05,        5748
, 0.11565550796957E+03,-0.32095363043394E+02, -0.9144647E+01,           6,  0.5651004E+05,        5749
, 0.11565650548115E+03,-0.32097494019731E+02, -0.9754874E+01,           6,  0.5410393E+05,        5750
, 0.11565283610491E+03,-0.32093832005440E+02, -0.8957925E+01,           6,  0.5321751E+05,        5751
, 0.11565079419710E+03,-0.32094344390096E+02, -0.9239505E+01,           6,  0.5269715E+05,        5752
, 0.11568127575890E+03,-0.32104175494792E+02, -0.7900600E+01,           6,  0.2399571E+05,        5753
, 0.11564837020512E+03,-0.32090655451076E+02, -0.1107205E+02,           6,  0.4608757E+05,        5754
, 0.11564864291430E+03,-0.32092926364165E+02, -0.1069195E+02,           6,  0.4659877E+05,        5755
, 0.11564885698313E+03,-0.32095268587814E+02, -0.9783368E+01,           6,  0.5033300E+05,        5756
, 0.11575946723568E+03,-0.32122039169249E+02, -0.3809765E+01,           6,  0.3687371E+05,        5757
, 0.11575872389926E+03,-0.32123895618401E+02, -0.4032734E+01,           6,  0.3759462E+05,        5758
, 0.11575222559037E+03,-0.32124731075712E+02, -0.1076833E+02,           6,  0.4618231E+05,        5759
, 0.11575390244304E+03,-0.32125085142209E+02, -0.1107312E+02,           6,  0.1944834E+05,        5760
, 0.11575742044477E+03,-0.32125948508367E+02, -0.6179910E+01,           6,  0.1655278E+05,        5761
, 0.11575836277861E+03,-0.32125364375492E+02, -0.2103548E+01,           6,  0.1837112E+05,        5762
, 0.11575406150790E+03,-0.32126778911892E+02, -0.1100936E+02,           6,  0.4311139E+05,        5763
, 0.11575553944621E+03,-0.32126555341299E+02, -0.1077447E+02,           6,  0.1858443E+05,        5764
, 0.11575623230613E+03,-0.32128080014220E+02, -0.4043875E+01,           6,  0.4126017E+05,        5765
, 0.11575743377938E+03,-0.32127056941658E+02, -0.2182418E+01,           6,  0.1625165E+05,        5766
, 0.11569613568822E+03,-0.32109696762544E+02, -0.1528846E+02,           6,  0.9625812E+04,        5767
, 0.11569635989990E+03,-0.32110736093563E+02, -0.1453705E+02,           6,  0.9867822E+04,        5768
, 0.11569664808578E+03,-0.32111799090947E+02, -0.1328273E+02,           6,  0.1056126E+05,        5769
, 0.11569701677971E+03,-0.32112599540555E+02, -0.1180191E+02,           6,  0.4980976E+04,        5770
, 0.11569642125249E+03,-0.32113128437291E+02, -0.9984872E+01,           6,  0.1289513E+05,        5771
, 0.11569703592137E+03,-0.32113940858454E+02, -0.8468467E+01,           6,  0.1047113E+05,        5772
, 0.11569830664899E+03,-0.32115862761778E+02, -0.1096400E+02,           6,  0.1048927E+05,        5773
, 0.11569735678002E+03,-0.32114696540504E+02, -0.7512618E+01,           6,  0.5131470E+04,        5774
, 0.11569715693187E+03,-0.32115462242278E+02, -0.7230926E+01,           6,  0.1379413E+05,        5775
, 0.11569817437681E+03,-0.32116830940676E+02, -0.8892908E+01,           6,  0.1164484E+05,        5776
, 0.11569882644780E+03,-0.32117039606723E+02, -0.1198636E+02,           6,  0.3843894E+04,        5777
, 0.11570364392581E+03,-0.32119762633535E+02, -0.4461794E+01,           6,  0.1766679E+05,        5778
, 0.11570215334909E+03,-0.32118556623936E+02, -0.6104289E+01,           6,  0.8523375E+04,        5779
, 0.11570216144664E+03,-0.32119268240198E+02, -0.6086493E+01,           6,  0.4306788E+04,        5780
, 0.11570247206115E+03,-0.32119987554086E+02, -0.5491189E+01,           6,  0.8687263E+04,        5781
, 0.11570088495063E+03,-0.32117519084085E+02, -0.1152788E+02,           6,  0.1122673E+05,        5782
, 0.11570108045318E+03,-0.32118408995414E+02, -0.1182286E+02,           6,  0.1122326E+05,        5783
, 0.11569977913780E+03,-0.32117640275080E+02, -0.1492092E+02,           6,  0.9734326E+04,        5784
, 0.11569895844619E+03,-0.32117617140319E+02, -0.1156205E+02,           6,  0.3843894E+04,        5785
, 0.11570534352707E+03,-0.32121091560585E+02, -0.3273766E+01,           6,  0.1586168E+05,        5786
, 0.11570681075093E+03,-0.32121440664734E+02, -0.3311952E+01,           6,  0.2195137E+05,        5787
, 0.11570388643527E+03,-0.32120834542084E+02, -0.4351033E+01,           6,  0.1762710E+05,        5788
, 0.11570847105866E+03,-0.32121589194008E+02, -0.3727327E+01,           6,  0.2136717E+05,        5789
, 0.11571349172901E+03,-0.32125717723869E+02, -0.1081913E+02,           6,  0.1190809E+05,        5790
, 0.11571244381018E+03,-0.32125546124873E+02, -0.8090843E+01,           6,  0.1209314E+05,        5791
, 0.11571075094133E+03,-0.32124182247090E+02, -0.4074992E+01,           6,  0.2140639E+05,        5792
, 0.11571107336231E+03,-0.32125419994973E+02, -0.5212685E+01,           6,  0.2165622E+05,        5793
, 0.11570878236415E+03,-0.32122853658884E+02, -0.4235566E+01,           6,  0.2163290E+05,        5794
, 0.11570909364417E+03,-0.32124118617741E+02, -0.3898494E+01,           6,  0.2189740E+05,        5795
, 0.11573361882012E+03,-0.32129958138090E+02, -0.3620015E+01,           6,  0.5476784E+05,        5796
, 0.11573597210362E+03,-0.32130291879192E+02, -0.3268641E+01,           6,  0.4654088E+05,        5797
, 0.11573810011521E+03,-0.32130991479481E+02, -0.2632127E+01,           6,  0.5195875E+05,        5798
, 0.11572945959133E+03,-0.32133525247477E+02, -0.3035467E+01,           6,  0.6088085E+05,        5799
, 0.11571750260394E+03,-0.32128040879668E+02, -0.1201697E+02,           6,  0.1008121E+05,        5800
, 0.11571828877920E+03,-0.32127920507134E+02, -0.8332030E+01,           6,  0.7358858E+04,        5801
, 0.11571846778106E+03,-0.32128705373437E+02, -0.1024441E+02,           6,  0.7710031E+04,        5802
, 0.11571883878011E+03,-0.32130138173461E+02, -0.1038976E+02,           6,  0.6972681E+04,        5803
, 0.11571964790215E+03,-0.32130732040240E+02, -0.7052083E+01,           6,  0.1691286E+05,        5804
, 0.11571776312717E+03,-0.32129159896316E+02, -0.1338903E+02,           6,  0.1015699E+05,        5805
, 0.11571804296921E+03,-0.32130216754732E+02, -0.1304069E+02,           6,  0.1118483E+05,        5806
, 0.11572022011412E+03,-0.32131607973471E+02, -0.4466112E+01,           6,  0.9319830E+04,        5807
, 0.11572117190220E+03,-0.32132103856003E+02, -0.4282310E+01,           6,  0.2678937E+05,        5808
, 0.11571485703788E+03,-0.32126701786284E+02, -0.1274061E+02,           6,  0.1331631E+05,        5809
, 0.11571509367754E+03,-0.32127702207513E+02, -0.1339058E+02,           6,  0.1292916E+05,        5810
, 0.11571650335495E+03,-0.32128403455096E+02, -0.1404473E+02,           6,  0.1283175E+05,        5811
, 0.11571532460180E+03,-0.32128678064265E+02, -0.1352925E+02,           6,  0.1254724E+05,        5812
, 0.11571375081905E+03,-0.32126778100762E+02, -0.1312228E+02,           6,  0.1016719E+05,        5813
, 0.11572250749163E+03,-0.32132968586120E+02, -0.4067548E+01,           6,  0.2607405E+05,        5814
, 0.11572322478097E+03,-0.32134045540570E+02, -0.3860135E+01,           6,  0.1483598E+05,        5815
, 0.11572438917477E+03,-0.32134497106364E+02, -0.3638336E+01,           6,  0.3582971E+05,        5816
, 0.11572578811217E+03,-0.32135070741621E+02, -0.3284418E+01,           6,  0.1495308E+05,        5817
, 0.11572803634246E+03,-0.32135308127166E+02, -0.3376871E+01,           6,  0.4091163E+05,        5818
, 0.11572642941607E+03,-0.32136226958538E+02, -0.3459211E+01,           6,  0.2843372E+05,        5819
, 0.11573306292130E+03,-0.32132383637749E+02, -0.2595729E+01,           6,  0.7360218E+05,        5820
, 0.11573078178107E+03,-0.32134831110362E+02, -0.2683383E+01,           6,  0.2595313E+05,        5821
, 0.11573299966421E+03,-0.32134788443650E+02, -0.2375742E+01,           6,  0.6642837E+05,        5822
, 0.11574027948505E+03,-0.32131373677849E+02, -0.2122639E+01,           6,  0.4557078E+05,        5823
